Vehicle ID,Game ID,Game,Manufacturer,Vehicle Name,Vehicle Name Alternative,Year,How to Obtain,Value,Performance Index Class,Performance Index Number,Type,Era,Country,Rarity,Rarity Rating,Speed Rating,Acceleration Rating,Braking Rating,Handling Rating,Launch Rating,Offroad Rating,Link
1100,4,Forza Motorsport 4,Aston Martin,Aston Martin #007 Aston Martin Lola,Aston Martin Lola,2009,Base Game,2500000,R1,989,,,,,,9.2,9.8,9.8,9.9,8.7,,https://forza.fandom.com/wiki/Aston_Martin_Lola
1101,4,Forza Motorsport 4,Aston Martin,Aston Martin #007 Aston Martin Racing DBR9,Aston Martin DBR9,2006,Base Game,1100000,R2,825,,,,,,7.2,9.1,8.3,8.2,7.9,,https://forza.fandom.com/wiki/Aston_Martin_DBR9
1102,4,Forza Motorsport 4,Aston Martin,Aston Martin #009 Aston Martin Racing AMR One,Aston Martin 009 Aston Martin Racing AMR One,2011,April Alpinestars Pack,2500000,R1,976,,,,,,8.9,9.7,9.9,10.0,8.5,,https://forza.fandom.com/wiki/Aston_Martin_009_Aston_Martin_Racing_AMR_One
1103,4,Forza Motorsport 4,Aston Martin,Aston Martin #009 Aston Martin Racing DBR9,Aston Martin DBR9,2008,Base Game,1100000,R2,825,,,,,,7.2,9.1,8.3,8.2,7.9,,https://forza.fandom.com/wiki/Aston_Martin_DBR9
1104,4,Forza Motorsport 4,Aston Martin,Aston Martin #6 Muscle Milk Aston Martin Lola,Aston Martin Lola,2011,Base Game,2500000,R1,989,,,,,,9.2,9.8,9.8,9.9,8.7,,https://forza.fandom.com/wiki/Aston_Martin_Lola
1105,4,Forza Motorsport 4,Aston Martin,Aston Martin Cygnet,,2011,Base Game,45000,F,157,,,,,,3.0,3.6,4.3,3.4,3.8,,https://forza.fandom.com/wiki/Aston_Martin_Cygnet
1106,4,Forza Motorsport 4,Aston Martin,Aston Martin DB4 GT Zagato,,1960,September Pennzoil Car Pack,2500000,C,354,,,,,,6.0,6.7,4.0,4.1,4.7,,https://forza.fandom.com/wiki/Aston_Martin_DB4_GT_Zagato
1107,4,Forza Motorsport 4,Aston Martin,Aston Martin DB5 Vantage,,1964,Base Game,450000,D,340,,,,,,4.9,6.4,4.1,4.2,6.7,,https://forza.fandom.com/wiki/Aston_Martin_DB5_Vantage
1108,4,Forza Motorsport 4,Aston Martin,Aston Martin DB7 Zagato,,2003,August Playseat Car Pack,250000,A,509,,,,,,8.1,7.6,4.9,5.0,7.1,,https://forza.fandom.com/wiki/Aston_Martin_DB7_Zagato
1109,4,Forza Motorsport 4,Aston Martin,Aston Martin DB9 Coupe,,2005,Base Game,130000,A,526,,,,,,7.4,7.1,5.4,5.5,7.5,,https://forza.fandom.com/wiki/Aston_Martin_DB9_Coupe
1110,4,Forza Motorsport 4,Aston Martin,Aston Martin DBR1,,1958,Base Game,6000000,C,418,,,,,,6.9,7.2,3.9,4.1,5.6,,https://forza.fandom.com/wiki/Aston_Martin_DBR1
1111,4,Forza Motorsport 4,Aston Martin,Aston Martin DBS,,2008,Base Game,250000,A,545,,,,,,8.4,7.7,5.4,5.4,7.7,,https://forza.fandom.com/wiki/Aston_Martin_DBS
1112,4,Forza Motorsport 4,Aston Martin,Aston Martin One-77,,2010,Base Game,1800000,S,673,,,,,,9.8,8.7,5.8,5.9,7.8,,https://forza.fandom.com/wiki/Aston_Martin_One-77
1113,4,Forza Motorsport 4,Aston Martin,Aston Martin Rapide,,2010,Base Game,200000,A,517,,,,,,8.6,7.0,5.1,5.2,7.2,,https://forza.fandom.com/wiki/Aston_Martin_Rapide
1114,4,Forza Motorsport 4,Aston Martin,Aston Martin V8 Vantage,,1977,Base Game,35000,C,408,,,,,,6.2,6.9,4.3,4.3,7.0,,https://forza.fandom.com/wiki/Aston_Martin_V8_Vantage
1115,4,Forza Motorsport 4,Aston Martin,Aston Martin V8 Vantage V600,,1998,July Car Pack,180000,A,514,,,,,,8.9,7.7,4.8,4.8,6.8,,https://forza.fandom.com/wiki/Aston_Martin_V8_Vantage_V600
1116,4,Forza Motorsport 4,Aston Martin,Aston Martin V12 Vanquish,,2001,Base Game,90000,A,503,,,,,,7.9,7.2,5.0,5.1,6.3,,https://forza.fandom.com/wiki/Aston_Martin_V12_Vanquish
1117,4,Forza Motorsport 4,Aston Martin,Aston Martin V12 Vantage,,2010,Base Game,270000,A,561,,,,,,8.2,7.7,5.6,5.7,7.5,,https://forza.fandom.com/wiki/Aston_Martin_V12_Vantage
1118,4,Forza Motorsport 4,Aston Martin,Aston Martin V12 Zagato,,2011,March Pirelli Car Pack,520000,S,617,,,,,,7.8,8.1,6.2,6.3,7.7,,https://forza.fandom.com/wiki/Aston_Martin_V12_Zagato
1119,4,Forza Motorsport 4,Aston Martin,Aston Martin Virage,,2012,November Speed Pack,200000,A,535,,,,,,8.7,7.2,5.3,5.4,7.3,,https://forza.fandom.com/wiki/Aston_Martin_Virage
1120,4,Forza Motorsport 4,Audi,Audi #02 Audi A4 Touring Car,Audi A4 Touring Car,2011,Base Game,1200000,R2,833,,,,,,6.9,9.1,8.8,8.7,7.9,,https://forza.fandom.com/wiki/Audi_A4_Touring_Car
1121,4,Forza Motorsport 4,Audi,Audi #03 Audi A4 Touring Car,Audi A4 Touring Car,2011,Base Game,1200000,R2,833,,,,,,6.9,9.1,8.8,8.7,7.9,,https://forza.fandom.com/wiki/Audi_A4_Touring_Car
1122,4,Forza Motorsport 4,Audi,Audi #04 Audi A4 Touring Car,Audi A4 Touring Car,2011,Base Game,1200000,R2,833,,,,,,6.9,9.1,8.8,8.7,7.9,,https://forza.fandom.com/wiki/Audi_A4_Touring_Car
1123,4,Forza Motorsport 4,Audi,Audi #05 Audi A4 Touring Car,Audi A4 Touring Car,2011,Base Game,1200000,R2,833,,,,,,6.9,9.1,8.8,8.7,7.9,,https://forza.fandom.com/wiki/Audi_A4_Touring_Car
1124,4,Forza Motorsport 4,Audi,Audi #06 Audi A4 Touring Car,Audi A4 Touring Car,2011,Base Game,1200000,R2,833,,,,,,6.9,9.1,8.8,8.7,7.9,,https://forza.fandom.com/wiki/Audi_A4_Touring_Car
1125,4,Forza Motorsport 4,Audi,Audi #2 Audi Sport North America R8,Audi R8 (LMP1),2006,Base Game,2200000,R1,981,,,,,,8.9,9.8,9.8,9.9,8.6,,https://forza.fandom.com/wiki/Audi_R8_(LMP1)
1126,4,Forza Motorsport 4,Audi,Audi #2 Audi Sport North America R10 TDI,Audi R10 TDI,2008,Base Game,2500000,R1,991,,,,,,9.2,9.9,9.8,9.8,8.9,,https://forza.fandom.com/wiki/Audi_R10_TDI
1127,4,Forza Motorsport 4,Audi,Audi #2 Audi Sport quattro S1,Audi 2 Audi Sport quattro S1,1986,February ALMS (American Le Mans) Pack,900000,R3,730,,,,,,5.9,9.2,7.0,6.9,9.6,,https://forza.fandom.com/wiki/Audi_2_Audi_Sport_quattro_S1
1128,4,Forza Motorsport 4,Audi,Audi #2 Audi Sport Team Joest R15 TDI,Audi 2 Audi Sport Team Joest R15 TDI,2009,Base Game,2500000,R1,995,,,,,,9.3,9.8,9.7,9.8,8.7,,https://forza.fandom.com/wiki/Audi_2_Audi_Sport_Team_Joest_R15_TDI
1129,4,Forza Motorsport 4,Audi,Audi #2 Audi Sport Team Joest R15++ TDI,Audi 2 Audi Sport Team Joest R15++ TDI,2011,November Speed Pack,2500000,R1,981,,,,,,9.3,9.7,9.7,9.8,8.6,,https://forza.fandom.com/wiki/Audi_2_Audi_Sport_Team_Joest_R15++_TDI
1130,4,Forza Motorsport 4,Audi,Audi #2 Audi Sport North America R18 TDI,Audi 2 Audi Sport North America R18 TDI,2011,February ALMS (American Le Mans) Pack,2500000,R1,986,,,,,,8.9,9.7,9.9,10.0,8.6,,https://forza.fandom.com/wiki/Audi_2_Audi_Sport_North_America_R18_TDI
1131,4,Forza Motorsport 4,Audi,Audi #4 Forza Motorsport R10 TDI,Audi R10 TDI,2011,Base Game,2500000,R1,991,,,,,,9.2,9.9,9.8,9.8,8.9,,https://forza.fandom.com/wiki/Audi_R10_TDI
1132,4,Forza Motorsport 4,Audi,Audi #8 ABT TT-R,Audi 8 ABT TT-R,2004,Base Game,1200000,R2,827,,,,,,6.9,9.0,8.7,8.7,7.9,,https://forza.fandom.com/wiki/Audi_8_ABT_TT-R
1133,4,Forza Motorsport 4,Audi,Audi Q7 V12 TDI,,2009,Base Game,100000,C,401,,,,,,6.3,6.3,3.9,3.6,7.3,,https://forza.fandom.com/wiki/Audi_Q7_V12_TDI
1134,4,Forza Motorsport 4,Audi,Audi R8,,2008,Base Game,120000,A,590,,,,,,8.5,7.6,5.5,5.6,8.8,,https://forza.fandom.com/wiki/Audi_R8
1135,4,Forza Motorsport 4,Audi,Audi R8 5.2 FSI quattro,,2010,Base Game,150000,S,639,,,,,,8.9,8.4,5.7,5.7,9.1,,https://forza.fandom.com/wiki/Audi_R8_5.2_FSI_quattro
1136,4,Forza Motorsport 4,Audi,Audi R8 LMS,,2009,Base Game,900000,R3,744,,,,,,7.7,8.8,7.3,7.4,8.5,,https://forza.fandom.com/wiki/Audi_R8_LMS
1137,4,Forza Motorsport 4,Audi,Audi RS 2 Avant,,1995,Base Game,24000,B,446,,,,,,5.9,6.3,4.7,4.8,7.1,,https://forza.fandom.com/wiki/Audi_RS_2_Avant
1138,4,Forza Motorsport 4,Audi,Audi RS 3 Sportback,,2011,November Speed Pack,60000,B,482,,,,,,6.3,6.8,4.6,4.7,7.9,,https://forza.fandom.com/wiki/Audi_RS_3_Sportback
1139,4,Forza Motorsport 4,Audi,Audi RS 4,,2006,Base Game,42000,A,560,,,,,,7.7,7.4,5.1,5.2,8.4,,https://forza.fandom.com/wiki/Audi_RS_4
1140,4,Forza Motorsport 4,Audi,Audi RS 5,,2011,January Jalopnik Pack,105000,A,552,,,,,,7.3,7.1,5.3,5.2,8.2,,https://forza.fandom.com/wiki/Audi_RS_5
1141,4,Forza Motorsport 4,Audi,Audi RS 6 (2003),Audi RS 6,2003,Base Game,28000,B,496,,,,,,7.1,6.8,4.8,4.8,7.2,,https://forza.fandom.com/wiki/Audi_RS_6_(2003)
1142,4,Forza Motorsport 4,Audi,Audi RS 6 (2009),Audi RS 6,2009,Base Game,140000,A,566,,,,,,8.9,7.2,5.2,5.2,8.5,,https://forza.fandom.com/wiki/Audi_RS_6_(2009)
1143,4,Forza Motorsport 4,Audi,Audi S4 (2000),Audi S4,2000,Base Game,12000,C,415,,,,,,5.5,5.9,4.6,4.7,6.8,,https://forza.fandom.com/wiki/Audi_S4_(2000)
1144,4,Forza Motorsport 4,Audi,Audi S4 (2004),Audi S4,2004,Base Game,18000,B,459,,,,,,7.1,6.5,4.6,4.7,7.5,,https://forza.fandom.com/wiki/Audi_S4_(2004)
1145,4,Forza Motorsport 4,Audi,Audi S4 (2010),Audi S4,2010,Base Game,46000,A,509,,,,,,7.3,6.7,5.1,5.2,7.6,,https://forza.fandom.com/wiki/Audi_S4_(2010)
1146,4,Forza Motorsport 4,Audi,Audi S5,,2007,Base Game,42000,A,502,,,,,,7.2,6.7,5.0,5.1,7.7,,https://forza.fandom.com/wiki/Audi_S5
1147,4,Forza Motorsport 4,Audi,Audi Sport quattro,,1983,Base Game,120000,B,462,,,,,,5.4,6.7,4.4,4.5,7.8,,https://forza.fandom.com/wiki/Audi_Sport_quattro
1148,4,Forza Motorsport 4,Audi,Audi TT Coupé 3.2 quattro,,2004,Base Game,16000,C,421,,,,,,5.5,5.7,5.0,5.1,6.4,,https://forza.fandom.com/wiki/Audi_TT_Coupé_3.2_quattro
1149,4,Forza Motorsport 4,Audi,Audi TT Coupé S-Line,,2007,Base Game,32000,B,467,,,,,,5.7,6.3,5.1,5.2,7.1,,https://forza.fandom.com/wiki/Audi_TT_Coupé_S-Line
1150,4,Forza Motorsport 4,Audi,Audi TT RS Coupé,,2010,Base Game,48000,A,533,,,,,,7.1,7.1,5.0,5.2,8.2,,https://forza.fandom.com/wiki/Audi_TT_RS_Coupé
1151,4,Forza Motorsport 4,Austin-Healey,Austin-Healey 3000 MkIII,,1965,May Top Gear Car Pack,50000,F,173,,,,,,3.3,4.6,3.9,3.9,5.0,,https://forza.fandom.com/wiki/Austin-Healey_3000_MkIII
1152,4,Forza Motorsport 4,Austin-Healey,Austin-Healey Sprite MkI,,1958,September Pennzoil Car Pack,18000,F,100,,,,,,3.0,3.2,3.6,3.7,3.7,,https://forza.fandom.com/wiki/Austin-Healey_Sprite_MkI
1153,4,Forza Motorsport 4,BMW,BMW #2 BMW M3 GTR,BMW M3 GTR (Race),2005,Base Game,900000,R3,735,,,,,,6.9,8.9,7.5,7.5,7.8,,https://forza.fandom.com/wiki/BMW_M3_GTR_(Race)
1154,4,Forza Motorsport 4,BMW,BMW #6 Prototype Technology Group M3 GTR,BMW M3 GTR (Race),2001,Base Game,900000,R3,735,,,,,,6.9,8.9,7.5,7.5,7.8,,https://forza.fandom.com/wiki/BMW_M3_GTR_(Race)
1155,4,Forza Motorsport 4,BMW,BMW #15 BMW V12 LMR,BMW V12 LMR,1999,Base Game,2200000,R1,971,,,,,,9.1,9.8,9.8,9.9,8.6,,https://forza.fandom.com/wiki/BMW_V12_LMR
1156,4,Forza Motorsport 4,BMW,BMW #79 Jeff Koons BMW M3 GT2 Art Car,BMW M3 GT2,2010,Base Game,1000000,R3,756,,,,,,6.9,8.9,7.7,7.7,7.9,,https://forza.fandom.com/wiki/BMW_M3_GT2
1157,4,Forza Motorsport 4,BMW,BMW #92 Rahal Letterman Racing M3 GT2,BMW M3 GT2,2009,Base Game,1000000,R3,756,,,,,,6.9,8.9,7.7,7.7,7.9,,https://forza.fandom.com/wiki/BMW_M3_GT2
1158,4,Forza Motorsport 4,BMW,BMW 1 Series M Coupe,,2011,Pre-Order DLC,43000,B,487,,,,,,6.5,7.2,5.0,5.1,7.3,,https://forza.fandom.com/wiki/BMW_1_Series_M_Coupe
1159,4,Forza Motorsport 4,BMW,BMW 135i Coupé,,2009,Base Game,36000,B,454,,,,,,6.3,6.9,4.8,4.9,7.2,,https://forza.fandom.com/wiki/BMW_135i_Coupé
1160,4,Forza Motorsport 4,BMW,BMW 2002 Turbo,,1973,Base Game,28000,E,268,,,,,,4.0,6.1,4.1,4.1,5.9,,https://forza.fandom.com/wiki/BMW_2002_Turbo
1161,4,Forza Motorsport 4,BMW,BMW 3.0 CSL (1971),BMW 3.0 CSL,1971,Base Game,120000,E,255,,,,,,3.6,5.8,4.2,4.2,6.0,,https://forza.fandom.com/wiki/BMW_3.0_CSL_(1971)
1162,4,Forza Motorsport 4,BMW,BMW 507,,1959,June Meguiar's Car Pack,415000,F,189,,,,,,3.5,5.2,3.7,3.7,5.7,,https://forza.fandom.com/wiki/BMW_507
1163,4,Forza Motorsport 4,BMW,BMW 850CSi,,1995,March Pirelli Car Pack,35000,C,423,,,,,,7.5,6.5,4.6,4.7,6.8,,https://forza.fandom.com/wiki/BMW_850CSi
1164,4,Forza Motorsport 4,BMW,BMW M1,,1981,Base Game,150000,B,451,,,,,,5.5,6.9,5.1,5.2,6.6,,https://forza.fandom.com/wiki/BMW_M1
1165,4,Forza Motorsport 4,BMW,BMW M3 (1991),BMW M3,1991,Base Game,16000,C,357,,,,,,5.1,6.2,4.7,4.8,6.6,,https://forza.fandom.com/wiki/BMW_M3_(1991)
1166,4,Forza Motorsport 4,BMW,BMW M3 (1997),BMW M3,1997,Base Game,10000,B,468,,,,,,7.0,6.9,4.9,4.9,7.2,,https://forza.fandom.com/wiki/BMW_M3_(1997)
1167,4,Forza Motorsport 4,BMW,BMW M3 (2005),BMW M3,2005,Base Game,30000,B,480,,,,,,6.8,7.0,5.0,5.1,7.3,,https://forza.fandom.com/wiki/BMW_M3_(2005)
1168,4,Forza Motorsport 4,BMW,BMW M3 (2008),BMW M3,2008,Base Game,52000,A,508,,,,,,7.7,7.4,5.1,5.1,7.2,,https://forza.fandom.com/wiki/BMW_M3_(2008)
1169,4,Forza Motorsport 4,BMW,BMW M3-GTR,,2002,Base Game,120000,A,530,,,,,,7.1,7.7,5.3,5.4,7.3,,https://forza.fandom.com/wiki/BMW_M3-GTR
1170,4,Forza Motorsport 4,BMW,BMW M5 (1988),BMW M5,1988,Base Game,19000,C,367,,,,,,5.4,6.1,4.7,4.7,6.6,,https://forza.fandom.com/wiki/BMW_M5_(1988)
1171,4,Forza Motorsport 4,BMW,BMW M5 (1995),BMW M5,1995,April Alpinestars Pack,14000,C,417,,,,,,6.8,6.3,4.7,4.8,7.0,,https://forza.fandom.com/wiki/BMW_M5_(1995)
1172,4,Forza Motorsport 4,BMW,BMW M5 (2003),BMW M5,2003,Base Game,26000,B,482,,,,,,8.0,7.3,4.7,4.8,6.9,,https://forza.fandom.com/wiki/BMW_M5_(2003)
1173,4,Forza Motorsport 4,BMW,BMW M5 (2009),BMW M5,2009,Base Game,84000,A,509,,,,,,7.6,7.4,5.0,5.0,7.3,,https://forza.fandom.com/wiki/BMW_M5_(2009)
1174,4,Forza Motorsport 4,BMW,BMW M5 (2012),BMW M5,2012,Base Game,90000,A,532,,,,,,8.1,7.6,5.0,5.0,7.0,,https://forza.fandom.com/wiki/BMW_M5_(2012)
1175,4,Forza Motorsport 4,BMW,BMW M6 Coupe,,2010,Base Game,95000,A,509,,,,,,8.0,7.4,5.0,5.0,7.1,,https://forza.fandom.com/wiki/BMW_M6_Coupe
1176,4,Forza Motorsport 4,BMW,BMW M635CSi,,1986,Base Game,21000,C,373,,,,,,5.3,5.9,4.9,4.9,6.5,,https://forza.fandom.com/wiki/BMW_M635CSi
1177,4,Forza Motorsport 4,BMW,BMW X5 M,,2011,Base Game,82000,A,508,,,,,,7.0,7.1,4.5,4.3,8.3,,https://forza.fandom.com/wiki/BMW_X5_M
1178,4,Forza Motorsport 4,BMW,BMW X6 M,,2010,Base Game,85000,A,506,,,,,,7.2,7.0,4.5,4.3,8.2,,https://forza.fandom.com/wiki/BMW_X6_M
1179,4,Forza Motorsport 4,BMW,BMW Z3 M Coupe,,2002,Base Game,15000,B,478,,,,,,6.2,7.2,5.0,5.0,7.3,,https://forza.fandom.com/wiki/BMW_Z3_M_Coupe
1180,4,Forza Motorsport 4,BMW,BMW Z4 GT3,,2010,Base Game,900000,R3,721,,,,,,5.8,8.7,7.6,7.6,7.9,,https://forza.fandom.com/wiki/BMW_Z4_GT3
1181,4,Forza Motorsport 4,BMW,BMW Z4 M Coupe,,2008,Base Game,46000,B,492,,,,,,6.7,7.2,5.1,5.2,7.3,,https://forza.fandom.com/wiki/BMW_Z4_M_Coupe
1182,4,Forza Motorsport 4,BMW,BMW Z4 sDrive35is,,2011,Base Game,52000,B,498,,,,,,7.1,7.2,4.9,5.1,7.4,,https://forza.fandom.com/wiki/BMW_Z4_sDrive35is
1183,4,Forza Motorsport 4,BMW,BMW Z8,,2000,Base Game,125000,B,477,,,,,,6.5,7.3,4.8,4.8,7.3,,https://forza.fandom.com/wiki/BMW_Z8
1184,4,Forza Motorsport 4,Bentley,Bentley #7 Team Bentley Speed 8,Bentley 7 Team Bentley Speed 8,2003,Base Game,2200000,R1,971,,,,,,9.6,9.6,9.5,9.5,8.4,,https://forza.fandom.com/wiki/Bentley_7_Team_Bentley_Speed_8
1185,4,Forza Motorsport 4,Bentley,Bentley Continental GT,,2004,Base Game,190000,A,501,,,,,,8.4,6.8,4.5,4.6,7.9,,https://forza.fandom.com/wiki/Bentley_Continental_GT
1186,4,Forza Motorsport 4,Bentley,Bentley Continental Supersports,,2010,Base Game,250000,A,567,,,,,,9.9,7.7,4.8,4.8,9.1,,https://forza.fandom.com/wiki/Bentley_Continental_Supersports
1187,4,Forza Motorsport 4,Bentley,Bentley Platinum Motorsports Continental GT,,2011,February ALMS (American Le Mans) Pack,550000,A,545,,,,,,9.3,7.4,4.7,4.7,8.6,,https://forza.fandom.com/wiki/Bentley_Platinum_Motorsports_Continental_GT
1188,4,Forza Motorsport 4,Bertone,Bertone Mantide,,2010,Base Game,1000000,S,645,,,,,,10.0,8.5,5.8,6.0,7.6,,https://forza.fandom.com/wiki/Bertone_Mantide
1189,4,Forza Motorsport 4,Bugatti,Bugatti EB110 SS,,1992,Base Game,300000,S,666,,,,,,9.5,8.7,5.8,5.9,9.1,,https://forza.fandom.com/wiki/Bugatti_EB110_SS
1190,4,Forza Motorsport 4,Bugatti,Bugatti Veyron 16.4,,2009,Base Game,1400000,R3,756,,,,,,10.0,9.6,5.9,5.9,9.7,,https://forza.fandom.com/wiki/Bugatti_Veyron_16.4
1191,4,Forza Motorsport 4,Bugatti,Bugatti Veyron Super Sport,,2011,VIP Launch Bonus Cars Pack and VIP Membership Car Pack,2200000,R2,816,,,,,,10.0,10.0,6.2,6.3,10.0,,https://forza.fandom.com/wiki/Bugatti_Veyron_Super_Sport
1192,4,Forza Motorsport 4,Buick,Buick GSX,,1970,Base Game,77000,D,301,,,,,,5.1,6.5,3.5,3.5,5.9,,https://forza.fandom.com/wiki/Buick_GSX
1193,4,Forza Motorsport 4,Buick,Buick Regal GNX,,1987,Base Game,60000,C,403,,,,,,5.4,6.7,4.5,4.5,6.6,,https://forza.fandom.com/wiki/Buick_Regal_GNX
1194,4,Forza Motorsport 4,Cadillac,Cadillac #6 Team Cadillac Northstar LMP-02,Cadillac 6 Team Cadillac Northstar LMP-02,2002,Base Game,2200000,R1,975,,,,,,9.1,9.8,9.8,9.8,8.7,,https://forza.fandom.com/wiki/Cadillac_6_Team_Cadillac_Northstar_LMP-02
1195,4,Forza Motorsport 4,Cadillac,Cadillac CTS-V (2004),Cadillac CTS-V,2004,Base Game,32000,B,462,,,,,,7.0,7.3,4.9,4.8,6.9,,https://forza.fandom.com/wiki/Cadillac_CTS-V_(2004)
1196,4,Forza Motorsport 4,Cadillac,Cadillac CTS-V (2009),Cadillac CTS-V,2009,Base Game,58000,A,517,,,,,,8.0,7.7,5.0,4.9,7.0,,https://forza.fandom.com/wiki/Cadillac_CTS-V_(2009)
1197,4,Forza Motorsport 4,Cadillac,Cadillac CTS-V Coupe,,2011,Base Game,58000,A,528,,,,,,8.5,7.9,5.0,5.0,7.2,,https://forza.fandom.com/wiki/Cadillac_CTS-V_Coupe
1198,4,Forza Motorsport 4,Cadillac,Cadillac Eldorado Biarritz Convertible,,1959,April Alpinestars Pack,180000,F,182,,,,,,3.6,5.0,3.7,3.5,5.7,,https://forza.fandom.com/wiki/Cadillac_Eldorado_Biarritz_Convertible
1199,4,Forza Motorsport 4,Chevrolet,Chevrolet #04 Chevrolet Racing Monte Carlo SS Stock Car,Chevrolet 04 Chevrolet Racing Monte Carlo SS Stock Car,2011,Base Game,900000,R3,730,,,,,,9.2,8.6,7.1,7.2,7.6,,https://forza.fandom.com/wiki/Chevrolet_04_Chevrolet_Racing_Monte_Carlo_SS_Stock_Car
1200,4,Forza Motorsport 4,Chevrolet,Chevrolet #3 Corvette Racing C5.R,Chevrolet 3 Corvette Racing C5.R,2004,Base Game,1100000,R2,815,,,,,,7.3,8.8,8.4,8.3,7.4,,https://forza.fandom.com/wiki/Chevrolet_3_Corvette_Racing_C5.R
1201,4,Forza Motorsport 4,Chevrolet,Chevrolet #4 Corvette Racing C6.R,Chevrolet 4 Corvette Racing C6.R,2006,Base Game,1100000,R2,823,,,,,,7.4,9.0,8.2,8.1,7.9,,https://forza.fandom.com/wiki/Chevrolet_4_Corvette_Racing_C6.R
1202,4,Forza Motorsport 4,Chevrolet,Chevrolet #4 Corvette Racing ZR1,Chevrolet 4 Corvette Racing ZR1,2011,June Meguiar's Car Pack,1000000,R3,754,,,,,,7.6,8.8,7.6,7.8,7.9,,https://forza.fandom.com/wiki/Chevrolet_4_Corvette_Racing_ZR1
1203,4,Forza Motorsport 4,Chevrolet,Chevrolet #55 Level 5 Motorsports Oreca FLM09,Chevrolet Oreca FLM09,2010,Base Game,2000000,R1,910,,,,,,7.3,9.5,9.6,9.6,8.4,,https://forza.fandom.com/wiki/Chevrolet_Oreca_FLM09
1204,4,Forza Motorsport 4,Chevrolet,Chevrolet #89 Intersport Racing Oreca FLM09,Chevrolet Oreca FLM09,2010,Base Game,2000000,R1,910,,,,,,7.3,9.5,9.6,9.6,8.4,,https://forza.fandom.com/wiki/Chevrolet_Oreca_FLM09
1205,4,Forza Motorsport 4,Chevrolet,Chevrolet #99 Green Earth Team Gunnar Oreca FLM09,Chevrolet Oreca FLM09,2010,Base Game,2000000,R1,910,,,,,,7.3,9.5,9.6,9.6,8.4,,https://forza.fandom.com/wiki/Chevrolet_Oreca_FLM09
1206,4,Forza Motorsport 4,Chevrolet,Chevrolet Bel Air,,1957,November Speed Pack,60000,E,218,,,,,,4.3,5.5,3.5,3.5,3.0,,https://forza.fandom.com/wiki/Chevrolet_Bel_Air
1207,4,Forza Motorsport 4,Chevrolet,Chevrolet Camaro 35th Anniversary SS,,2002,Base Game,22000,C,416,,,,,,6.3,6.7,4.6,4.8,6.4,,https://forza.fandom.com/wiki/Chevrolet_Camaro_35th_Anniversary_SS
1208,4,Forza Motorsport 4,Chevrolet,Chevrolet Camaro IROC-Z,,1990,Base Game,9000,D,341,,,,,,5.5,4.9,4.3,4.5,6.1,,https://forza.fandom.com/wiki/Chevrolet_Camaro_IROC-Z
1209,4,Forza Motorsport 4,Chevrolet,Chevrolet Camaro SS (2010),Chevrolet Camaro SS,2010,Base Game,36000,B,481,,,,,,6.8,7.4,4.9,5.0,7.0,,https://forza.fandom.com/wiki/Chevrolet_Camaro_SS_(2010)
1210,4,Forza Motorsport 4,Chevrolet,Chevrolet Camaro SS Coupe,,1969,Base Game,47000,D,307,,,,,,4.0,6.7,3.6,3.6,5.9,,https://forza.fandom.com/wiki/Chevrolet_Camaro_SS_Coupe
1211,4,Forza Motorsport 4,Chevrolet,Chevrolet Camaro Z28 (1969),Chevrolet Camaro Z28,1969,Base Game,45000,D,305,,,,,,4.4,6.8,3.5,3.6,5.7,,https://forza.fandom.com/wiki/Chevrolet_Camaro_Z28_(1969)
1212,4,Forza Motorsport 4,Chevrolet,Chevrolet Camaro Z28 (1970),Chevrolet Camaro Z28,1970,Base Game,38000,D,322,,,,,,4.3,6.9,3.5,3.6,6.0,,https://forza.fandom.com/wiki/Chevrolet_Camaro_Z28_(1970)
1213,4,Forza Motorsport 4,Chevrolet,Chevrolet Camaro Z28 (1979),Chevrolet Camaro Z28,1979,Base Game,12000,E,209,,,,,,3.1,5.3,4.1,4.2,5.7,,https://forza.fandom.com/wiki/Chevrolet_Camaro_Z28_(1979)
1214,4,Forza Motorsport 4,Chevrolet,Chevrolet Camaro ZL1 (2012),Chevrolet Camaro ZL1,2012,August Playseat Car Pack,45000,A,572,,,,,,8.3,8.1,5.6,5.6,7.5,,https://forza.fandom.com/wiki/Chevrolet_Camaro_ZL1_(2012)
1215,4,Forza Motorsport 4,Chevrolet,Chevrolet Chevelle SS-396,,1967,December IGN Pack,60000,D,329,,,,,,5.2,6.9,3.5,3.5,5.8,,https://forza.fandom.com/wiki/Chevrolet_Chevelle_SS-396
1216,4,Forza Motorsport 4,Chevrolet,Chevrolet Chevelle SS-454,,1970,Base Game,48000,D,315,,,,,,3.4,6.9,3.4,3.4,5.8,,https://forza.fandom.com/wiki/Chevrolet_Chevelle_SS-454
1217,4,Forza Motorsport 4,Chevrolet,Chevrolet Cobalt SS Turbocharged,,2010,Base Game,18000,B,455,,,,,,5.9,6.9,4.7,4.7,6.3,,https://forza.fandom.com/wiki/Chevrolet_Cobalt_SS_Turbocharged
1218,4,Forza Motorsport 4,Chevrolet,Chevrolet Corvair Monza,,1969,March Pirelli Car Pack,12000,F,137,,,,,,3.0,4.2,4.2,4.0,4.5,,https://forza.fandom.com/wiki/Chevrolet_Corvair_Monza
